spread_line,result,normalized_modeled_prob
6.0,-50,0.0000016
6.0,-49,0.0000021
6.0,-48,0.0000028
6.0,-47,0.0000038
6.0,-46,0.0000059
6.0,-45,0.0000855
6.0,-44,0.0011763
6.0,-43,0.0029606
6.0,-42,0.0024606
6.0,-41,0.0032375
6.0,-40,0.0014038
6.0,-39,0.0015900
6.0,-38,0.0036539
6.0,-37,0.0015231
6.0,-36,0.0002816
6.0,-35,0.0018661
6.0,-34,0.0044863
6.0,-33,0.0020468
6.0,-32,0.0023451
6.0,-31,0.0052854
6.0,-30,0.0024589
6.0,-29,0.0028309
6.0,-28,0.0062840
6.0,-27,0.0028065
6.0,-26,0.0008073
6.0,-25,0.0035483
6.0,-24,0.0080492
6.0,-23,0.0039911
6.0,-22,0.0046365
6.0,-21,0.0098070
6.0,-20,0.0047228
6.0,-19,0.0018302
6.0,-18,0.0060515
6.0,-17,0.0129454
6.0,-16,0.0068525
6.0,-15,0.0079938
6.0,-14,0.0160774
6.0,-13,0.0082190
6.0,-12,0.0037614
6.0,-11,0.0105716
6.0,-10,0.0216697
6.0,-9,0.0118397
6.0,-8,0.0139046
6.0,-7,0.0273090
6.0,-6,0.0140874
6.0,-5,0.0065528
6.0,-4,0.0184409
6.0,-3,0.0378337
6.0,-2,0.0190523
6.0,-1,0.0070418
6.0,0,0.0008894
6.0,1,0.0078600
6.0,2,0.0303653
6.0,3,0.0653371
6.0,4,0.0305983
6.0,5,0.0105407
6.0,6,0.0360178
6.0,7,0.0721479
6.0,8,0.0337109
6.0,9,0.0242011
6.0,10,0.0471036
6.0,11,0.0221475
6.0,12,0.0068276
6.0,13,0.0159172
6.0,14,0.0319393
6.0,15,0.0160964
6.0,16,0.0134706
6.0,17,0.0249547
6.0,18,0.0122616
6.0,19,0.0044551
6.0,20,0.0095007
6.0,21,0.0183934
6.0,22,0.0093644
6.0,23,0.0080184
6.0,24,0.0147690
6.0,25,0.0071586
6.0,26,0.0024740
6.0,27,0.0055940
6.0,28,0.0111077
6.0,29,0.0054617
6.0,30,0.0046938
6.0,31,0.0090301
6.0,32,0.0041576
6.0,33,0.0011721
6.0,34,0.0032607
6.0,35,0.0069272
6.0,36,0.0032286
6.0,37,0.0027872
6.0,38,0.0057392
6.0,39,0.0026177
6.0,40,0.0022681
6.0,41,0.0047986
6.0,42,0.0020432
6.0,43,0.0003710
6.0,44,0.0016423
6.0,45,0.0038366
6.0,46,0.0016016
6.0,47,0.0001647
6.0,48,0.0000504
6.0,49,0.0000393
6.0,50,0.0000312
6.0,51,0.0000246
6.0,52,0.0000200
6.0,53,0.0000792
6.0,54,0.0009587
6.0,55,0.0023326
6.0,56,0.0009540
6.0,57,0.0000694
6.0,58,0.0000048
6.0,59,0.0000030
6.0,60,0.0000023
6.0,61,0.0000017
6.0,62,0.0000013
6.0,63,0.0000009
6.0,64,0.0000007
6.0,65,0.0000005
6.0,66,0.0000004
6.0,67,0.0000003
6.0,68,0.0000002
6.0,69,0.0000001
6.0,70,0.0000001
6.0,71,0.0000001
6.0,72,0.0000001
6.0,73,0.0000000
6.0,74,0.0000000
6.5,-75,0.0000000
6.5,-74,0.0000000
6.5,-73,0.0000000
6.5,-72,0.0000000
6.5,-71,0.0000000
6.5,-70,0.0000000
6.5,-69,0.0000000
6.5,-68,0.0000000
6.5,-67,0.0000000
6.5,-66,0.0000000
6.5,-65,0.0000000
6.5,-64,0.0000000
6.5,-63,0.0000000
6.5,-62,0.0000000
6.5,-61,0.0000000
6.5,-60,0.0000001
6.5,-59,0.0000001
6.5,-58,0.0000001
6.5,-57,0.0000001
6.5,-56,0.0000002
6.5,-55,0.0000003
6.5,-54,0.0000004
6.5,-53,0.0000005
6.5,-52,0.0000007
6.5,-51,0.0000010
6.5,-50,0.0000013
6.5,-49,0.0000018
6.5,-48,0.0000024
6.5,-47,0.0000032
6.5,-46,0.0000051
6.5,-45,0.0000817
6.5,-44,0.0011327
6.5,-43,0.0028517
6.5,-42,0.0023691
6.5,-41,0.0031168
6.5,-40,0.0013499
6.5,-39,0.0015280
6.5,-38,0.0035140
6.5,-37,0.0014621
6.5,-36,0.0002660
6.5,-35,0.0017887
6.5,-34,0.0043073
6.5,-33,0.0019597
6.5,-32,0.0022435
6.5,-31,0.0050668
6.5,-30,0.0023486
6.5,-29,0.0027018
6.5,-28,0.0060139
6.5,-27,0.0026727
6.5,-26,0.0007504
6.5,-25,0.0033744
6.5,-24,0.0076853
6.5,-23,0.0037916
6.5,-22,0.0044026
6.5,-21,0.0093481
6.5,-20,0.0044777
6.5,-19,0.0017052
6.5,-18,0.0057344
6.5,-17,0.0123168
6.5,-16,0.0064942
6.5,-15,0.0075742
6.5,-14,0.0152798
6.5,-13,0.0077887
6.5,-12,0.0035400
6.5,-11,0.0100154
6.5,-10,0.0205679
6.5,-9,0.0112312
6.5,-8,0.0131773
6.5,-7,0.0258876
6.5,-6,0.0133735
6.5,-5,0.0062443
6.5,-4,0.0174571
6.5,-3,0.0357457
6.5,-2,0.0180747
6.5,-1,0.0067814
6.5,0,0.0008767
6.5,1,0.0075589
6.5,2,0.0283254
6.5,3,0.0605811
6.5,4,0.0285905
6.5,5,0.0105550
6.5,6,0.0439007
6.5,7,0.0791523
6.5,8,0.0365716
6.5,9,0.0250734
6.5,10,0.0488824
6.5,11,0.0228536
6.5,12,0.0068722
6.5,13,0.0162080
6.5,14,0.0326832
6.5,15,0.0164233
6.5,16,0.0136949
6.5,17,0.0254325
6.5,18,0.0124828
6.5,19,0.0045203
6.5,20,0.0096540
6.5,21,0.0186988
6.5,22,0.0095295
6.5,23,0.0081547
6.5,24,0.0149995
6.5,25,0.0072888
6.5,26,0.0025419
6.5,27,0.0056953
6.5,28,0.0112685
6.5,29,0.0055600
6.5,30,0.0047775
6.5,31,0.0091515
6.5,32,0.0042316
6.5,33,0.0012156
6.5,34,0.0033168
6.5,35,0.0070079
6.5,36,0.0032786
6.5,37,0.0028289
6.5,38,0.0057970
6.5,39,0.0026529
6.5,40,0.0022970
6.5,41,0.0048390
6.5,42,0.0020667
6.5,43,0.0003835
6.5,44,0.0016585
6.5,45,0.0038609
6.5,46,0.0016150
6.5,47,0.0001708
6.5,48,0.0000551
6.5,49,0.0000431
6.5,50,0.0000343
6.5,51,0.0000271
6.5,52,0.0000221
6.5,53,0.0000810
6.5,54,0.0009621
6.5,55,0.0023386
6.5,56,0.0009568
6.5,57,0.0000702
6.5,58,0.0000053
6.5,59,0.0000034
6.5,60,0.0000026
6.5,61,0.0000019
6.5,62,0.0000015
6.5,63,0.0000011
6.5,64,0.0000008
6.5,65,0.0000006
6.5,66,0.0000004
6.5,67,0.0000003
6.5,68,0.0000002
6.5,69,0.0000002
6.5,70,0.0000001
6.5,71,0.0000001
6.5,72,0.0000001
6.5,73,0.0000000
6.5,74,0.0000000
7.0,-75,0.0000000
7.0,-74,0.0000000
7.0,-73,0.0000000
7.0,-72,0.0000000
7.0,-71,0.0000000
7.0,-70,0.0000000
7.0,-69,0.0000000
7.0,-68,0.0000000
7.0,-67,0.0000000
7.0,-66,0.0000000
7.0,-65,0.0000000
7.0,-64,0.0000000
7.0,-63,0.0000000
7.0,-62,0.0000000
7.0,-61,0.0000000
7.0,-60,0.0000000
7.0,-59,0.0000001
7.0,-58,0.0000001
7.0,-57,0.0000001
7.0,-56,0.0000002
7.0,-55,0.0000002
7.0,-54,0.0000003
7.0,-53,0.0000004
7.0,-52,0.0000006
7.0,-51,0.0000008
7.0,-50,0.0000010
7.0,-49,0.0000014
7.0,-48,0.0000019
7.0,-47,0.0000025
7.0,-46,0.0000041
7.0,-45,0.0000721
7.0,-44,0.0010056
7.0,-43,0.0025326
7.0,-42,0.0021032
7.0,-41,0.0027665
7.0,-40,0.0011970
7.0,-39,0.0013540
7.0,-38,0.0031161
7.0,-37,0.0012943
7.0,-36,0.0002319
7.0,-35,0.0015812
7.0,-34,0.0038133
7.0,-33,0.0017304
7.0,-32,0.0019793
7.0,-31,0.0044791
7.0,-30,0.0020688
7.0,-29,0.0023781
7.0,-28,0.0053074
7.0,-27,0.0023475
7.0,-26,0.0006432
7.0,-25,0.0029596
7.0,-24,0.0067666
7.0,-23,0.0033217
7.0,-22,0.0038550
7.0,-21,0.0082168
7.0,-20,0.0039145
7.0,-19,0.0014638
7.0,-18,0.0050101
7.0,-17,0.0108055
7.0,-16,0.0056740
7.0,-15,0.0066162
7.0,-14,0.0133897
7.0,-13,0.0068038
7.0,-12,0.0030688
7.0,-11,0.0087469
7.0,-10,0.0180002
7.0,-9,0.0098205
7.0,-8,0.0115127
7.0,-7,0.0226290
7.0,-6,0.0117031
7.0,-5,0.0054809
7.0,-4,0.0152393
7.0,-3,0.0311533
7.0,-2,0.0158120
7.0,-1,0.0060142
7.0,0,0.0007968
7.0,1,0.0067020
7.0,2,0.0244345
7.0,3,0.0519650
7.0,4,0.0247105
7.0,5,0.0100909
7.0,6,0.0488927
7.0,7,0.1048296
7.0,8,0.0448031
7.0,9,0.0269672
7.0,10,0.0521322
7.0,11,0.0242241
7.0,12,0.0070851
7.0,13,0.0169128
7.0,14,0.0342826
7.0,15,0.0171713
7.0,16,0.0142609
7.0,17,0.0265553
7.0,18,0.0130158
7.0,19,0.0046925
7.0,20,0.0100444
7.0,21,0.0194701
7.0,22,0.0099302
7.0,23,0.0084916
7.0,24,0.0156018
7.0,25,0.0075992
7.0,26,0.0026721
7.0,27,0.0059372
7.0,28,0.0117080
7.0,29,0.0057963
7.0,30,0.0049798
7.0,31,0.0094991
7.0,32,0.0044111
7.0,33,0.0012906
7.0,34,0.0034556
7.0,35,0.0072617
7.0,36,0.0034104
7.0,37,0.0029412
7.0,38,0.0059977
7.0,39,0.0027542
7.0,40,0.0023831
7.0,41,0.0049983
7.0,42,0.0021414
7.0,43,0.0004062
7.0,44,0.0017158
7.0,45,0.0039796
7.0,46,0.0016682
7.0,47,0.0001816
7.0,48,0.0000616
7.0,49,0.0000484
7.0,50,0.0000386
7.0,51,0.0000306
7.0,52,0.0000249
7.0,53,0.0000849
7.0,54,0.0009888
7.0,55,0.0024012
7.0,56,0.0009829
7.0,57,0.0000728
7.0,58,0.0000060
7.0,59,0.0000040
7.0,60,0.0000030
7.0,61,0.0000023
7.0,62,0.0000017
7.0,63,0.0000013
7.0,64,0.0000009
7.0,65,0.0000007
7.0,66,0.0000005
7.0,67,0.0000004
7.0,68,0.0000003
7.0,69,0.0000002
7.0,70,0.0000001
7.0,71,0.0000001
7.0,72,0.0000001
7.0,73,0.0000001
7.0,74,0.0000000
7.5,-75,0.0000000
7.5,-74,0.0000000
7.5,-73,0.0000000
7.5,-72,0.0000000
7.5,-71,0.0000000
7.5,-70,0.0000000
7.5,-69,0.0000000
7.5,-68,0.0000000
7.5,-67,0.0000000
7.5,-66,0.0000000
7.5,-65,0.0000000
7.5,-64,0.0000000
7.5,-63,0.0000000
7.5,-62,0.0000000
7.5,-61,0.0000000
7.5,-60,0.0000000
7.5,-59,0.0000001
7.5,-58,0.0000001
7.5,-57,0.0000001
7.5,-56,0.0000001
7.5,-55,0.0000002
7.5,-54,0.0000003
7.5,-53,0.0000003
7.5,-52,0.0000005
7.5,-51,0.0000007
7.5,-50,0.0000009
7.5,-49,0.0000012
7.5,-48,0.0000016
7.5,-47,0.0000022
7.5,-46,0.0000029
7.5,-45,0.0000038
7.5,-44,0.0000058
7.5,-43,0.0000780
7.5,-42,0.0010629
7.5,-41,0.0025989
7.5,-40,0.0011508
7.5,-39,0.0013017
7.5,-38,0.0029978
7.5,-37,0.0012432
7.5,-36,0.0002195
7.5,-35,0.0015166
7.5,-34,0.0036627
7.5,-33,0.0016580
7.5,-32,0.0018949
7.5,-31,0.0042960
7.5,-30,0.0019776
7.5,-29,0.0022714
7.5,-28,0.0050822
7.5,-27,0.0022375
7.5,-26,0.0005982
7.5,-25,0.0028167
7.5,-24,0.0064643
7.5,-23,0.0031576
7.5,-22,0.0036627
7.5,-21,0.0078363
7.5,-20,0.0037128
7.5,-19,0.0013624
7.5,-18,0.0047488
7.5,-17,0.0102849
7.5,-16,0.0053778
7.5,-15,0.0062693
7.5,-14,0.0127296
7.5,-13,0.0064465
7.5,-12,0.0028832
7.5,-11,0.0082857
7.5,-10,0.0170904
7.5,-9,0.0093135
7.5,-8,0.0109103
7.5,-7,0.0214612
7.5,-6,0.0111078
7.5,-5,0.0052139
7.5,-4,0.0144335
7.5,-3,0.0294665
7.5,-2,0.0150075
7.5,-1,0.0057795
7.5,0,0.0007854
7.5,1,0.0064445
7.5,2,0.0229209
7.5,3,0.0484892
7.5,4,0.0232132
7.5,5,0.0092375
7.5,6,0.0392957
7.5,7,0.0879227
7.5,8,0.0403387
7.5,9,0.0304796
7.5,10,0.0608642
7.5,11,0.0281034
7.5,12,0.0079681
7.5,13,0.0192562
7.5,14,0.0392480
7.5,15,0.0195885
7.5,16,0.0161945
7.5,17,0.0302447
7.5,18,0.0147991
7.5,19,0.0053061
7.5,20,0.0113919
7.5,21,0.0221065
7.5,22,0.0112807
7.5,23,0.0096385
7.5,24,0.0176943
7.5,25,0.0086367
7.5,26,0.0030597
7.5,27,0.0067468
7.5,28,0.0132636
7.5,29,0.0065877
7.5,30,0.0056589
7.5,31,0.0107510
7.5,32,0.0050134
7.5,33,0.0014929
7.5,34,0.0039256
7.5,35,0.0082051
7.5,36,0.0038684
7.5,37,0.0033347
7.5,38,0.0067666
7.5,39,0.0031182
7.5,40,0.0026964
7.5,41,0.0056299
7.5,42,0.0024200
7.5,43,0.0004693
7.5,44,0.0019360
7.5,45,0.0044730
7.5,46,0.0018792
7.5,47,0.0002107
7.5,48,0.0000749
7.5,49,0.0000591
7.5,50,0.0000473
7.5,51,0.0000376
7.5,52,0.0000306
7.5,53,0.0000972
7.5,54,0.0011082
7.5,55,0.0026883
7.5,56,0.0011009
7.5,57,0.0000823
7.5,58,0.0000073
7.5,59,0.0000050
7.5,60,0.0000038
7.5,61,0.0000028
7.5,62,0.0000021
7.5,63,0.0000016
7.5,64,0.0000012
7.5,65,0.0000009
7.5,66,0.0000006
7.5,67,0.0000005
7.5,68,0.0000003
7.5,69,0.0000002
7.5,70,0.0000002
7.5,71,0.0000001
7.5,72,0.0000001
7.5,73,0.0000001
7.5,74,0.0000000
8.0,-75,0.0000000
8.0,-74,0.0000000
8.0,-73,0.0000000
8.0,-72,0.0000000
8.0,-71,0.0000000
8.0,-70,0.0000000
8.0,-69,0.0000000
8.0,-68,0.0000000
8.0,-67,0.0000000
8.0,-66,0.0000000
8.0,-65,0.0000000
8.0,-64,0.0000000
8.0,-63,0.0000000
8.0,-62,0.0000000
8.0,-61,0.0000000
8.0,-60,0.0000000
8.0,-59,0.0000000
8.0,-58,0.0000001
8.0,-57,0.0000001
8.0,-56,0.0000001
8.0,-55,0.0000002
8.0,-54,0.0000002
8.0,-53,0.0000003
8.0,-52,0.0000004
8.0,-51,0.0000006
8.0,-50,0.0000008
8.0,-49,0.0000011
8.0,-48,0.0000014
8.0,-47,0.0000019
8.0,-46,0.0000025
8.0,-45,0.0000034
8.0,-44,0.0000053
8.0,-43,0.0000770
8.0,-42,0.0010582
8.0,-41,0.0025883
8.0,-40,0.0011452
8.0,-39,0.0012945
8.0,-38,0.0029829
8.0,-37,0.0012352
8.0,-36,0.0002151
8.0,-35,0.0015047
8.0,-34,0.0036390
8.0,-33,0.0016434
8.0,-32,0.0018767
8.0,-31,0.0042622
8.0,-30,0.0019557
8.0,-29,0.0022444
8.0,-28,0.0050340
8.0,-27,0.0022064
8.0,-26,0.0005756
8.0,-25,0.0027732
8.0,-24,0.0063881
8.0,-23,0.0031052
8.0,-22,0.0035998
8.0,-21,0.0077307
8.0,-20,0.0036426
8.0,-19,0.0013108
8.0,-18,0.0046557
8.0,-17,0.0101258
8.0,-16,0.0052713
8.0,-15,0.0061438
8.0,-14,0.0125174
8.0,-13,0.0063160
8.0,-12,0.0027990
8.0,-11,0.0081164
8.0,-10,0.0167831
8.0,-9,0.0091332
8.0,-8,0.0106921
8.0,-7,0.0210529
8.0,-6,0.0109015
8.0,-5,0.0051247
8.0,-4,0.0141393
8.0,-3,0.0288358
8.0,-2,0.0147322
8.0,-1,0.0057374
8.0,0,0.0008007
8.0,1,0.0064063
8.0,2,0.0222805
8.0,3,0.0469023
8.0,4,0.0226018
8.0,5,0.0090412
8.0,6,0.0361197
8.0,7,0.0800250
8.0,8,0.0372764
8.0,9,0.0320845
8.0,10,0.0654063
8.0,11,0.0299935
8.0,12,0.0082096
8.0,13,0.0200845
8.0,14,0.0411735
8.0,15,0.0204697
8.0,16,0.0168362
8.0,17,0.0315432
8.0,18,0.0154035
8.0,19,0.0054862
8.0,20,0.0118229
8.0,21,0.0229758
8.0,22,0.0117274
8.0,23,0.0100107
8.0,24,0.0183673
8.0,25,0.0089821
8.0,26,0.0032033
8.0,27,0.0070154
8.0,28,0.0137526
8.0,29,0.0068519
8.0,30,0.0058849
8.0,31,0.0111372
8.0,32,0.0052149
8.0,33,0.0015796
8.0,34,0.0040817
8.0,35,0.0084863
8.0,36,0.0040167
8.0,37,0.0034611
8.0,38,0.0069882
8.0,39,0.0032319
8.0,40,0.0027931
8.0,41,0.0058049
8.0,42,0.0025036
8.0,43,0.0004967
8.0,44,0.0019998
8.0,45,0.0046021
8.0,46,0.0019381
8.0,47,0.0002240
8.0,48,0.0000833
8.0,49,0.0000661
8.0,50,0.0000529
8.0,51,0.0000422
8.0,52,0.0000343
8.0,53,0.0001020
8.0,54,0.0011369
8.0,55,0.0027546
8.0,56,0.0011287
8.0,57,0.0000853
8.0,58,0.0000083
8.0,59,0.0000057
8.0,60,0.0000043
8.0,61,0.0000033
8.0,62,0.0000025
8.0,63,0.0000018
8.0,64,0.0000014
8.0,65,0.0000010
8.0,66,0.0000008
8.0,67,0.0000006
8.0,68,0.0000004
8.0,69,0.0000003
8.0,70,0.0000002
8.0,71,0.0000002
8.0,72,0.0000001
8.0,73,0.0000001
8.0,74,0.0000001
8.5,-75,0.0000000
8.5,-74,0.0000000
8.5,-73,0.0000000
8.5,-72,0.0000000
8.5,-71,0.0000000
8.5,-70,0.0000000
8.5,-69,0.0000000
8.5,-68,0.0000000
8.5,-67,0.0000000
8.5,-66,0.0000000
8.5,-65,0.0000000
8.5,-64,0.0000000
8.5,-63,0.0000000
8.5,-62,0.0000000
8.5,-61,0.0000000
8.5,-60,0.0000000
8.5,-59,0.0000000
8.5,-58,0.0000001
8.5,-57,0.0000001
8.5,-56,0.0000001
8.5,-55,0.0000001
8.5,-54,0.0000002
8.5,-53,0.0000003
8.5,-52,0.0000004
8.5,-51,0.0000005
8.5,-50,0.0000007
8.5,-49,0.0000009
8.5,-48,0.0000012
8.5,-47,0.0000017
8.5,-46,0.0000022
8.5,-45,0.0000030
8.5,-44,0.0000047
8.5,-43,0.0000758
8.5,-42,0.0010488
8.5,-41,0.0025663
8.5,-40,0.0011346
8.5,-39,0.0012817
8.5,-38,0.0029550
8.5,-37,0.0012219
8.5,-36,0.0002101
8.5,-35,0.0014866
8.5,-34,0.0035996
8.5,-33,0.0016220
8.5,-32,0.0018509
8.5,-31,0.0042103
8.5,-30,0.0019260
8.5,-29,0.0022085
8.5,-28,0.0049649
8.5,-27,0.0021666
8.5,-26,0.0005516
8.5,-25,0.0027191
8.5,-24,0.0062858
8.5,-23,0.0030407
8.5,-22,0.0035230
8.5,-21,0.0075936
8.5,-20,0.0035583
8.5,-19,0.0012549
8.5,-18,0.0045443
8.5,-17,0.0099257
8.5,-16,0.0051438
8.5,-15,0.0059938
8.5,-14,0.0122545
8.5,-13,0.0061595
8.5,-12,0.0027025
8.5,-11,0.0079139
8.5,-10,0.0164084
8.5,-9,0.0089143
8.5,-8,0.0104299
8.5,-7,0.0205619
8.5,-6,0.0106485
8.5,-5,0.0050095
8.5,-4,0.0137895
8.5,-3,0.0281012
8.5,-2,0.0143969
8.5,-1,0.0056633
8.5,0,0.0008125
8.5,1,0.0063361
8.5,2,0.0215951
8.5,3,0.0452512
8.5,4,0.0219446
8.5,5,0.0088659
8.5,6,0.0337372
8.5,7,0.0741243
8.5,8,0.0356993
8.5,9,0.0337492
8.5,10,0.0700752
8.5,11,0.0318943
8.5,12,0.0083816
8.5,13,0.0207459
8.5,14,0.0427880
8.5,15,0.0211826
8.5,16,0.0173213
8.5,17,0.0325624
8.5,18,0.0158643
8.5,19,0.0056062
8.5,20,0.0121362
8.5,21,0.0236261
8.5,22,0.0120594
8.5,23,0.0102831
8.5,24,0.0188616
8.5,25,0.0092391
8.5,26,0.0033143
8.5,27,0.0072144
8.5,28,0.0141064
8.5,29,0.0070490
8.5,30,0.0060532
8.5,31,0.0114137
8.5,32,0.0053659
8.5,33,0.0016522
8.5,34,0.0041985
8.5,35,0.0086836
8.5,36,0.0041262
8.5,37,0.0035541
8.5,38,0.0071403
8.5,39,0.0033144
8.5,40,0.0028628
8.5,41,0.0059217
8.5,42,0.0025630
8.5,43,0.0005202
8.5,44,0.0020441
8.5,45,0.0046846
8.5,46,0.0019778
8.5,47,0.0002357
8.5,48,0.0000916
8.5,49,0.0000729
8.5,50,0.0000586
8.5,51,0.0000468
8.5,52,0.0000381
8.5,53,0.0001060
8.5,54,0.0011539
8.5,55,0.0027923
8.5,56,0.0011448
8.5,57,0.0000875
8.5,58,0.0000093
8.5,59,0.0000065
8.5,60,0.0000049
8.5,61,0.0000037
8.5,62,0.0000028
8.5,63,0.0000021
8.5,64,0.0000016
8.5,65,0.0000012
8.5,66,0.0000009
8.5,67,0.0000006
8.5,68,0.0000005
8.5,69,0.0000003
8.5,70,0.0000002
8.5,71,0.0000002
8.5,72,0.0000001
8.5,73,0.0000001
8.5,74,0.0000001
9.0,-75,0.0000000
9.0,-74,0.0000000
9.0,-73,0.0000000
9.0,-72,0.0000000
9.0,-71,0.0000000
9.0,-70,0.0000000
9.0,-69,0.0000000
9.0,-68,0.0000000
9.0,-67,0.0000000
9.0,-66,0.0000000
9.0,-65,0.0000000
9.0,-64,0.0000000
9.0,-63,0.0000000
9.0,-62,0.0000000
9.0,-61,0.0000000
9.0,-60,0.0000000
9.0,-59,0.0000000
9.0,-58,0.0000000
9.0,-57,0.0000001
9.0,-56,0.0000001
9.0,-55,0.0000001
9.0,-54,0.0000002
9.0,-53,0.0000002
9.0,-52,0.0000003
9.0,-51,0.0000004
9.0,-50,0.0000006
9.0,-49,0.0000008
9.0,-48,0.0000011
9.0,-47,0.0000015
9.0,-46,0.0000020
9.0,-45,0.0000026
9.0,-44,0.0000042
9.0,-43,0.0000743
9.0,-42,0.0010351
9.0,-41,0.0025338
9.0,-40,0.0011194
9.0,-39,0.0012637
9.0,-38,0.0029151
9.0,-37,0.0012039
9.0,-36,0.0002045
9.0,-35,0.0014627
9.0,-34,0.0035459
9.0,-33,0.0015945
9.0,-32,0.0018180
9.0,-31,0.0041419
9.0,-30,0.0018892
9.0,-29,0.0021645
9.0,-28,0.0048767
9.0,-27,0.0021193
9.0,-26,0.0005265
9.0,-25,0.0026554
9.0,-24,0.0061600
9.0,-23,0.0029657
9.0,-22,0.0034341
9.0,-21,0.0074286
9.0,-20,0.0034618
9.0,-19,0.0011958
9.0,-18,0.0044172
9.0,-17,0.0096895
9.0,-16,0.0049982
9.0,-15,0.0058226
9.0,-14,0.0119473
9.0,-13,0.0059806
9.0,-12,0.0025960
9.0,-11,0.0076827
9.0,-10,0.0159748
9.0,-9,0.0086619
9.0,-8,0.0101296
9.0,-7,0.0199987
9.0,-6,0.0103547
9.0,-5,0.0048712
9.0,-4,0.0133909
9.0,-3,0.0272764
9.0,-2,0.0140087
9.0,-1,0.0055596
9.0,0,0.0008209
9.0,1,0.0062357
9.0,2,0.0208690
9.0,3,0.0435440
9.0,4,0.0212451
9.0,5,0.0086840
9.0,6,0.0317268
9.0,7,0.0691859
9.0,8,0.0339385
9.0,9,0.0371706
9.0,10,0.0753428
9.0,11,0.0340064
9.0,12,0.0085122
9.0,13,0.0212794
9.0,14,0.0441670
9.0,15,0.0217656
9.0,16,0.0176802
9.0,17,0.0333570
9.0,18,0.0162086
9.0,19,0.0056761
9.0,20,0.0123525
9.0,21,0.0240973
9.0,22,0.0122965
9.0,23,0.0104726
9.0,24,0.0192090
9.0,25,0.0094226
9.0,26,0.0033970
9.0,27,0.0073553
9.0,28,0.0143490
9.0,29,0.0071905
9.0,30,0.0061736
9.0,31,0.0116001
9.0,32,0.0054750
9.0,33,0.0017125
9.0,34,0.0042827
9.0,35,0.0088124
9.0,36,0.0042038
9.0,37,0.0036197
9.0,38,0.0072360
9.0,39,0.0033714
9.0,40,0.0029104
9.0,41,0.0059915
9.0,42,0.0026027
9.0,43,0.0005405
9.0,44,0.0020727
9.0,45,0.0047296
9.0,46,0.0020020
9.0,47,0.0002462
9.0,48,0.0000997
9.0,49,0.0000796
9.0,50,0.0000642
9.0,51,0.0000514
9.0,52,0.0000419
9.0,53,0.0001094
9.0,54,0.0011615
9.0,55,0.0028070
9.0,56,0.0011516
9.0,57,0.0000891
9.0,58,0.0000103
9.0,59,0.0000072
9.0,60,0.0000055
9.0,61,0.0000042
9.0,62,0.0000032
9.0,63,0.0000024
9.0,64,0.0000018
9.0,65,0.0000013
9.0,66,0.0000010
9.0,67,0.0000007
9.0,68,0.0000005
9.0,69,0.0000004
9.0,70,0.0000003
9.0,71,0.0000002
9.0,72,0.0000001
9.0,73,0.0000001
9.0,74,0.0000001
9.5,-75,0.0000000
9.5,-74,0.0000000
9.5,-73,0.0000000
9.5,-72,0.0000000
9.5,-71,0.0000000
9.5,-70,0.0000000
9.5,-69,0.0000000
9.5,-68,0.0000000
9.5,-67,0.0000000
9.5,-66,0.0000000
9.5,-65,0.0000000
9.5,-64,0.0000000
9.5,-63,0.0000000
9.5,-62,0.0000000
9.5,-61,0.0000000
9.5,-60,0.0000000
9.5,-59,0.0000000
9.5,-58,0.0000000
9.5,-57,0.0000001
9.5,-56,0.0000001
9.5,-55,0.0000001
9.5,-54,0.0000001
9.5,-53,0.0000002
9.5,-52,0.0000003
9.5,-51,0.0000004
9.5,-50,0.0000005
9.5,-49,0.0000007
9.5,-48,0.0000009
9.5,-47,0.0000013
9.5,-46,0.0000017
9.5,-45,0.0000023
9.5,-44,0.0000030
9.5,-43,0.0000040
9.5,-42,0.0000053
9.5,-41,0.0000078
9.5,-40,0.0000874
9.5,-39,0.0011697
9.5,-38,0.0028563
9.5,-37,0.0011785
9.5,-36,0.0001979
9.5,-35,0.0014301
9.5,-34,0.0034705
9.5,-33,0.0015576
9.5,-32,0.0017745
9.5,-31,0.0040486
9.5,-30,0.0018415
9.5,-29,0.0021082
9.5,-28,0.0047596
9.5,-27,0.0020601
9.5,-26,0.0004996
9.5,-25,0.0025771
9.5,-24,0.0059984
9.5,-23,0.0028745
9.5,-22,0.0033263
9.5,-21,0.0072211
9.5,-20,0.0033465
9.5,-19,0.0011316
9.5,-18,0.0042662
9.5,-17,0.0093984
9.5,-16,0.0048251
9.5,-15,0.0056195
9.5,-14,0.0115728
9.5,-13,0.0057684
9.5,-12,0.0024752
9.5,-11,0.0074086
9.5,-10,0.0154520
9.5,-9,0.0083600
9.5,-8,0.0097723
9.5,-7,0.0193253
9.5,-6,0.0100009
9.5,-5,0.0047011
9.5,-4,0.0129184
9.5,-3,0.0263091
9.5,-2,0.0135406
9.5,-1,0.0054157
9.5,0,0.0008239
9.5,1,0.0060920
9.5,2,0.0200571
9.5,3,0.0416860
9.5,4,0.0204566
9.5,5,0.0084648
9.5,6,0.0298552
9.5,7,0.0646581
9.5,8,0.0323795
9.5,9,0.0428532
9.5,10,0.0827911
9.5,11,0.0370022
9.5,12,0.0086983
9.5,13,0.0218584
9.5,14,0.0456682
9.5,15,0.0223946
9.5,16,0.0180536
